Log file created at: 2019/01/07 17:55:50
Running on machine: A01-R06-I7-231-J33GRGY
Binary: Built with gc go1.11.1 for linux/amd64
Log line format: [IWEF]mmdd hh:mm:ss.uuuuuu threadid file:line] msg
I0107 17:55:50.797753    9981 init.go:88] 

Dgraph version   : v1.0.11
Commit SHA-1     : b2a09c5b
Commit timestamp : 2018-12-17 09:50:56 -0800
Branch           : HEAD
Go version       : go1.11.1

For Dgraph official documentation, visit https://docs.dgraph.io.
For discussions about Dgraph     , visit https://discuss.dgraph.io.
To say hi to the community       , visit https://dgraph.slack.com.

Licensed variously under the Apache Public License 2.0 and Dgraph Community License.
Copyright 2015-2018 Dgraph Labs, Inc.


E0108 11:47:32.055363    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 11:47:32.677728    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 11:47:39.055161    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 11:47:39.219166    9981 pool.go:217] Connection established with 10.237.7.230:7083
I0108 11:49:05.261550    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 11:49:05.261938    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 11:50:48.848824    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 11:50:48.849663    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 11:52:50.841139    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 11:52:54.574564    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 11:53:47.287855    9981 pool.go:206] Echo error from 10.237.7.232:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 11:54:26.317005    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 11:54:26.317453    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 11:54:26.317819    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 11:54:26.318138    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 11:57:14.285117    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 11:57:14.285584    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 11:57:14.286420    9981 zero.go:368] Got connection request: id:2 addr:"10.237.7.232:7083" 
I0108 11:57:14.287010    9981 zero.go:495] Connected: id:2 addr:"10.237.7.232:7083" 
I0108 11:57:15.289656    9981 pool.go:217] Connection established with 10.237.7.232:7083
E0108 12:00:09.840901    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:00:11.796858    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 12:00:11.841735    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:00:11.842756    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:00:11.895105    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:00:11.895498    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 12:00:15.840925    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:00:20.217771    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 12:01:03.841141    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:01:04.468568    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 12:01:26.049794    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:01:26.050149    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 12:01:30.055103    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:01:30.084356    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 12:01:34.055132    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:01:34.672888    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:01:34.673337    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:01:34.946739    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 12:13:01.060053    9981 pool.go:206] Echo error from 10.237.7.232:7083. Err: rpc error: code = Unavailable desc = transport is closing
I0108 12:13:26.886171    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:13:26.886561    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:13:26.887329    9981 zero.go:368] Got connection request: id:2 addr:"10.237.7.232:7083" 
I0108 12:13:26.887788    9981 zero.go:495] Connected: id:2 addr:"10.237.7.232:7083" 
I0108 12:13:27.288349    9981 pool.go:217] Connection established with 10.237.7.232:7083
E0108 12:14:37.055189    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:14:37.330883    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 12:15:23.841145    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:15:23.966299    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 12:17:14.055167    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:17:15.099487    9981 pool.go:217] Connection established with 10.237.7.230:7083
I0108 12:23:25.131422    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:23:25.132478    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:24:21.333517    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:24:21.333864    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:24:49.582622    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:24:49.582931    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:26:26.208001    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:26:26.208386    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:27:55.723155    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:27:55.723608    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:29:26.910236    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:29:26.910638    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:29:26.911073    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:29:26.911434    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:29:26.911551    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:29:26.912044    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 12:31:31.841164    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:31:32.133540    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 12:34:58.170088    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:34:58.170519    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:36:09.041204    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:36:09.042219    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:38:08.199316    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:38:08.199724    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:38:50.233304    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:38:50.233573    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:39:13.271103    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:39:13.271394    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:39:50.447681    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:39:50.448005    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:41:25.617667    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:41:25.618071    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 12:45:14.841099    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:45:15.347381    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 12:46:35.095779    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:46:35.096229    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 12:47:31.236691    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:47:31.236887    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 12:50:15.841175    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:50:20.112520    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 12:54:23.422690    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 12:54:23.423045    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 12:57:07.055216    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:57:07.223341    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 12:57:51.841155    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 12:57:52.207040    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 13:00:21.841129    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:00:27.783347    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 13:08:36.936047    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:08:36.936439    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 13:08:56.591685    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:08:56.592153    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 13:10:40.228470    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:10:40.228889    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 13:10:59.840920    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:11:02.515056    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 13:11:05.759488    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:11:05.759999    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 13:11:41.840918    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:11:41.902573    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 13:11:42.100042    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:11:42.100380    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 13:14:18.371584    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:14:18.371888    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 13:17:17.841112    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:17:17.936941    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 13:35:21.841048    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:35:24.377370    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 13:37:51.841167    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:37:54.816387    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 13:37:54.920462    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 13:37:54.921113    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 13:39:41.840913    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:39:42.237510    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 13:40:59.840961    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:41:00.580783    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 13:41:05.841008    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:41:06.647817    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 13:47:07.055180    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:47:07.642908    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 13:52:07.055135    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 13:52:07.508376    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 14:05:21.841316    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:05:27.345283    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 14:05:27.456530    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 14:05:27.462577    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 14:09:37.055031    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:09:39.428140    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 14:10:03.840896    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:10:05.094124    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:10:20.841107    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:10:20.960916    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:10:25.841087    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:10:26.186616    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:11:59.840941    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:11:59.872175    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:14:19.841068    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:14:19.937299    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:17:07.055158    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:17:08.614307    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 14:19:37.055182    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:19:37.673626    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 14:20:00.841156    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:20:00.858112    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:26:15.841023    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:26:15.956694    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:30:21.841046    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:30:21.981299    9981 pool.go:217] Connection established with 10.237.7.231:7083
W0108 14:31:53.708756    9981 node.go:85] A tick missed to fire. Node blocks too long!
W0108 14:31:53.728772    9981 node.go:85] A tick missed to fire. Node blocks too long!
W0108 14:31:53.748779    9981 node.go:85] A tick missed to fire. Node blocks too long!
W0108 14:31:53.768766    9981 node.go:85] A tick missed to fire. Node blocks too long!
W0108 14:31:53.788777    9981 node.go:85] A tick missed to fire. Node blocks too long!
E0108 14:31:55.389846    9981 pool.go:206] Echo error from 10.237.7.232:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:31:55.390783    9981 pool.go:217] Connection established with 10.237.7.232:7083
I0108 14:31:55.415406    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 14:32:00.943626    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 14:37:07.055175    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:37:07.424491    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 14:37:51.841071    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:37:58.223164    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 14:44:38.055105    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:44:38.262792    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 14:56:29.841158    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 14:56:32.118932    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:00:21.841232    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:00:28.969921    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:00:40.055140    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:00:40.223642    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 15:07:07.055152    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:07:07.311360    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 15:11:13.840929    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:11:14.071268    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:11:41.840935    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:11:42.510326    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:11:53.841134    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:11:54.198266    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:17:07.055139    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:17:07.990855    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 15:17:35.841041    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:17:39.234670    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:17:51.841036    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:17:51.877738    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 15:19:37.055181    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:19:37.209485    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 15:19:53.841171    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:19:54.405190    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 15:28:06.019710    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:28:06.020563    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 15:28:44.367227    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:28:44.367738    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 15:29:17.396412    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:29:17.396621    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 15:34:27.355694    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:34:27.356371    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 15:39:38.055237    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:39:39.274809    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 15:40:23.841154    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:40:32.601186    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 15:46:05.500615    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:46:05.501122    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 15:48:47.309532    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:48:47.309827    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 15:48:47.309935    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:48:47.310217    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 15:50:25.840995    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:50:26.046502    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 15:51:08.078058    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:51:08.078350    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 15:52:07.055238    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:52:09.204874    9981 pool.go:217] Connection established with 10.237.7.230:7083
I0108 15:52:09.304676    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 15:52:09.305541    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 15:54:38.055071    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:54:38.623279    9981 pool.go:217] Connection established with 10.237.7.230:7083
E0108 15:59:37.055151    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 15:59:37.055686    9981 pool.go:217] Connection established with 10.237.7.230:7083
I0108 16:02:03.544475    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 16:02:03.544854    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 16:10:23.841066    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:10:24.321975    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 16:12:55.841140    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:12:58.480719    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 16:14:37.055086    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:14:38.555408    9981 pool.go:217] Connection established with 10.237.7.230:7083
I0108 16:14:38.656788    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 16:14:38.657216    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 16:17:41.840966    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:17:43.237191    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 16:17:47.957559    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 16:17:47.957812    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 16:17:59.840896    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:18:00.242320    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 16:18:19.841033    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:18:23.293120    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 16:18:25.840923    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:18:27.468760    9981 pool.go:217] Connection established with 10.237.7.231:7083
I0108 16:18:28.379533    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 16:18:28.379789    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 16:18:28.379858    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 16:18:28.380240    9981 zero.go:386] Connected: cluster_info_only:true 
I0108 16:20:59.262184    9981 zero.go:368] Got connection request: cluster_info_only:true 
I0108 16:20:59.262635    9981 zero.go:386] Connected: cluster_info_only:true 
E0108 16:21:59.841016    9981 pool.go:206] Echo error from 10.237.7.231:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:22:00.538619    9981 pool.go:217] Connection established with 10.237.7.231:7083
E0108 16:22:07.055083    9981 pool.go:206] Echo error from 10.237.7.230:7083. Err: rpc error: code = DeadlineExceeded desc = context deadline exceeded
I0108 16:22:07.183722    9981 pool.go:217] Connection established with 10.237.7.230:7083
